"HP4291B REV1.02"
"DATE: Oct 17 1992"



"CHANNEL: 1"
"MEASURE PARAMETER: IMPEDANCE MAG"
"NUMBER of POINTS: 201"
"SWEEP DELAY TIME:  0 s"
"POINT DELAY TIME:  0 s"
"SWEEP TYPE: LIN FREQ"
"POINT AVERAGE: OFF"
"OSC LEVEL:  50 mV"
"DC BIAS: OFF"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
3.472500000000E+07	1.706627E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.520000000000E+07	1.657832E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.567500000000E+07	1.609317E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.615000000000E+07	1.562688E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.662500000000E+07	1.515640E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.710000000000E+07	1.470101E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.757500000000E+07	1.424707E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.805000000000E+07	1.381947E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.852500000000E+07	1.337720E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.900000000000E+07	1.295203E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.947500000000E+07	1.253147E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.995000000000E+07	1.212546E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.042500000000E+07	1.171164E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.090000000000E+07	1.131861E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.137500000000E+07	1.092113E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.185000000000E+07	1.054069E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.232500000000E+07	1.014930E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.280000000000E+07	9.779605E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.327500000000E+07	9.407001E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.375000000000E+07	9.051564E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.422500000000E+07	8.683074E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.470000000000E+07	8.335473E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.517500000000E+07	7.974650E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.565000000000E+07	7.632307E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.612500000000E+07	7.292268E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.660000000000E+07	6.955359E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.707500000000E+07	6.623721E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.755000000000E+07	6.306466E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.802500000000E+07	5.976302E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.850000000000E+07	5.678842E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.897500000000E+07	5.364414E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.945000000000E+07	5.059237E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.992500000000E+07	4.769946E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.040000000000E+07	4.477736E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.087500000000E+07	4.198508E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.135000000000E+07	3.931759E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.182500000000E+07	3.666922E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.230000000000E+07	3.408349E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.277500000000E+07	3.165013E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.325000000000E+07	2.942021E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.372500000000E+07	2.718801E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.420000000000E+07	2.534881E+00	0.000000E+00	0.000000E+00	0.000000E+00
